smiles NumRings NumAromaticCarbocycles NumAromaticRings NumAliphaticRings NumAromaticHeterocycles NumHeteroatoms NumSaturatedHeterocycles NumSaturatedCarbocycles NumSaturatedRings NOCount
N#Cc1ccc(N2CCCC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1 6 2 2 4 0 4 2 1 3 4
CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@]1(C)CCCCCCCC/C=C/CC[C@@](C)(C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(N)=O)NC(=O)[C@H](CC2CCC2)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCC(=O)O)NC1=O)[C@@H](C)O 6 3 4 2 1 38 0 1 1 38
CCC(COC)Oc1cc(NCc2ccccc2)c2ncn(C(C)C)c2c1 3 2 3 0 1 5 0 0 0 5
COc1ccc2oc(=O)n(Cc3cccc(O)c3)c2c1 3 2 3 0 1 5 0 0 0 5
O=C(O)c1cccc(-n2cc(-c3cccc([N+](=O)[O-])c3)nn2)c1 3 2 3 0 1 8 0 0 0 8
O=C(O)c1ccc(-n2nc3c4ccccc4[nH]cc-3c2=O)cc1 4 2 2 2 0 6 0 0 0 6
Cc1ccc(C(=O)Nc2nc3ccccc3[nH]2)cc1 3 2 3 0 1 4 0 0 0 4
C[C@@H](O)O[C@H]1CN(Cc2ccccc2)CC[C@@H]1NC(=O)Nc1cccc(C(F)(F)F)c1 3 2 2 1 0 9 1 0 1 6
CC(C)C[C@@H]1NC(=O)CSC[C@@H](C(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC1=O 1 0 0 1 0 18 1 0 1 17
N=C(N)NCC[C@@H]1NC(=O)N(CC(=O)NCC(NC(=O)OCc2ccccc2)C(=O)O)C1=O 2 1 1 1 0 14 1 0 1 14
O=C(Nc1cc(Br)c(O)c(Br)c1)c1cccc(O)c1 2 2 2 0 0 6 0 0 0 4
CCCCc1ccc(Nc2cc(C)nc3nc(SCC4CC4)nn23)cc1 4 1 3 1 2 6 0 1 1 5
O=C(/C=C/c1ccccc1)c1ccc(O)cc1 2 2 2 0 0 2 0 0 0 2
N=C(N)NOCCOc1ccc2[nH]c(C(=O)NCC(NC(=O)OCc3ccccc3)C(=O)O)cc2c1 3 2 3 0 1 13 0 0 0 13
N=C(N)NCCCC[C@@H]1NC(=O)N(CC(=O)NCC(NC(=O)OCc2ccccc2)C(=O)O)C1=O 2 1 1 1 0 14 1 0 1 14
CCOC(=O)N1CCN(S(=O)(=O)c2ccc(C(=O)Nc3sc4c(c3C(N)=O)CCN(CC)C4)cc2)CC1 4 1 2 2 1 13 1 0 1 11
CC[C@@]1(C)CN(CCc2c[nH]c3ccccc23)c2ccc(Nc3ccnc4c3CC[C@H]4O)cc2O1 6 2 4 2 2 6 0 0 0 6
O=C(CCCCC(=O)NNC(=O)COc1ccccc1)NNC(=O)COc1ccccc1 2 2 2 0 0 10 0 0 0 10
Cc1cccc(C(=O)N[C@@H]2C(=O)Nc3c(c(C)nn3Cc3ccccc3)[C@@H]2c2ccc(F)cc2)c1 5 3 4 1 1 7 0 0 0 6
COc1ccc(CNc2ccc(NC(=O)Nc3ccccc3)cc2)cc1 3 3 3 0 0 5 0 0 0 5
CC(=O)C[C@@H](c1ccccc1)c1c(O)c2ccccc2oc1=O 3 2 3 0 1 4 0 0 0 4
Nc1nc(=S)[nH]c2[nH]ncc12 2 0 2 0 2 6 0 0 0 5
O=C(/C=C/c1cccc(Sc2ccc(Cl)cc2Cl)c1)NCCCn1ccnc1 3 2 3 0 1 7 0 0 0 4
CC(C)COC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccccc1 4 3 4 0 1 13 0 0 0 13
O=C(Nc1ccc(C[C@H](Nc2cc(Cl)ncn2)C(=O)O)cc1)c1c(Cl)cncc1Cl 3 1 3 0 2 11 0 0 0 8
CCN(CC)c1ncc(N(CC)C(=O)c2ccoc2)c(N[C@@H](Cc2ccc(OC(=O)N3CCCC3)cc2)C(=O)O)n1 4 1 3 1 2 12 1 0 1 12
CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)N[C@@H](c3ccccc3)c3cn(CCCCCCCCc4ccc(CCCCCCCCn5cc([C@@H](NC(=O)[C@@H]6CC[C@@H]7CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N76)c6ccccc6)nn5)cc4)nn3)N2C1=O 9 3 5 4 2 20 4 0 4 20
Cc1cccc2c3c(ccc12)C1=C(C(=O)C3=O)[C@@H](C)CO1 4 2 2 2 0 3 0 0 0 3
O=C(O)CC1CC(CNC(=O)CCCNc2ccccn2)=CCc2ccccc21 3 1 2 1 1 6 0 0 0 6
c1ccc2c(CCNc3ccc(Nc4ccncc4)c4ccccc34)c[nH]c2c1 5 3 5 0 2 4 0 0 0 4
CCC(CC)N1C(=O)[C@@](C)(CC(=O)O)C[C@@H](c2cccc(Cl)c2)[C@@H]1c1ccc(Cl)cn1 3 1 2 1 1 7 1 0 1 5
O=C(O)C[C@H]1C[C@@H](c2cccc(Cl)c2)[C@H](c2ccc(Cl)cc2)N(CC2CC2)C1=O 4 2 2 2 0 6 1 1 2 4
COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2S(=O)(=O)c2ccc(Cl)c(Cl)c2)c2cccc(OCC(=O)O)c2)cc1OC 4 3 3 1 0 13 1 0 1 10
Cc1cc(C(CC(=O)O)c2ccc3c(c2)nnn3C)ccc1Cl 3 2 3 0 1 6 0 0 0 5
CCCNC(=O)c1onc(CSc2ccc(F)cc2)c1C(=O)NCCC 2 1 2 0 1 8 0 0 0 6
CCCCCc1c(C)[nH]c2ncnn2c1=O 2 0 2 0 2 5 0 0 0 5
COc1cc(C(=O)NC2CCCN(c3cc(C)nc4nc(SCc5ccccc5)nn34)C2)cc(OC)c1OC 5 2 4 1 2 11 1 0 1 10
CCc1ccc(C(=O)c2[nH]c(Cl)c(Cl)c2-n2c(C(=O)c3ccc(CC)cc3O)cc(Cl)c2Cl)c(O)c1 4 2 4 0 2 10 0 0 0 6
Oc1c2ccccc2c2c3c(cccc13)N=N2 4 3 3 1 0 3 0 0 0 3
CC[C@@H](CCS(=O)(=O)C(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)C1c1ccc(Cl)cc1 3 2 2 1 0 9 1 0 1 6
Cc1ccc(C(C)C)cc1OCC(=O)N/N=C\c1cc([N+](=O)[O-])ccc1O 2 2 2 0 0 8 0 0 0 8
c1ccc(-c2cc(N[C@@H]3C[C@H]3c3ccccc3)n3ncnc3n2)cc1 5 2 4 1 2 5 0 1 1 5
CCc1ccc2c(c1)S/C(=c1/s/c(=C\c3scc[n+]3Cc3c(Cl)cccc3Cl)n(CC)c1=O)N2C.[Cl-] 5 2 4 1 2 10 0 0 0 4
COc1ccccc1-c1ccc(C[C@@H](NC(=O)[C@@]2(C)CCCO2)C(=O)O)cc1 3 2 2 1 0 6 1 0 1 6
CN1C(=O)[C@H](Cc2ccc(F)cc2)O[C@@H](c2ccc(Br)cc2)[C@H]1c1ccc(Br)cc1 4 3 3 1 0 6 1 0 1 3
COc1cc2c(c(OC)c1)C1C3CCCC(C(=O)N1CC2)N3S(=O)(=O)c1ccc(-c2ccc(Cl)c(Cl)c2)cc1 6 3 3 3 0 10 2 0 2 7
CN1C(=O)N(c2cc(Cl)cc(Cl)c2)C(=O)[C@]12CN(c1nccc(C(=O)O)n1)C[C@H]2c1ccc(C#N)cc1 5 2 3 2 1 12 2 0 2 10
COc1ccc2c(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c[nH]c2c1 4 2 3 1 1 7 1 0 1 7
Cc1cc(C(F)(F)F)c(-c2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)c(=O)n1Cc1ccccc1 4 3 4 0 1 11 0 0 0 6
Cc1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O 3 2 3 0 1 8 0 0 0 7
O=C(O)c1ccc(Oc2ccc(Cl)cc2Cl)c(O)c1 2 2 2 0 0 6 0 0 0 4
O=C(NCCCN1CCCCC1)c1cnn(-c2nc(-c3cccc(C(F)(F)F)c3)cs2)c1C(F)(F)F 4 1 3 1 2 13 1 0 1 6
O=C(O)C[C@H](NC(=O)CN1CC[C@H](CCc2ccc3c(n2)NCCC3)C1=O)c1ccc2c(c1)CCO2 5 1 2 3 1 9 1 0 1 9
CCn1c(=O)/c(=C2\Sc3cc(OC)ccc3N2C)s/c1=C\c1scc[n+]1Cc1ccccc1.[Cl-] 5 2 4 1 2 9 0 0 0 5
COc1ccc(CCOC2(c3ccccc3)c3ccccc3C(=O)N2Cc2ccccc2)cc1OC 5 4 4 1 0 5 0 0 0 5
CCN(CC)c1ccc2cc(-c3nc4ccccc4[nH]3)c(=O)oc2c1 4 2 4 0 2 5 0 0 0 5
CCN1C(=O)/C(=C2/Sc3ccccc3N2CCCS(=O)(=O)O)SC1=S 3 1 1 2 0 10 1 0 1 6
Cc1ccc(-c2c(C)noc2C)cc1S(=O)(=O)N1CCOCC1 3 1 2 1 1 7 1 0 1 6
Cc1cc(C)c(O)c([C@@H](CC(=O)O)NC(=O)CNC(=O)c2cc(N)cc(NC3=NCC(F)CN3)c2)c1 3 2 2 1 0 12 0 0 0 11
CCN1C(=O)c2cccc3c(S(=O)(=O)NCCCN4CCOCC4)ccc1c23 4 2 2 2 0 8 1 0 1 7
O=C(N[C@@H](Cc1ccc(CCCCNc2ccccn2)cc1)C(=O)O)c1c(Cl)cccc1Cl 3 2 3 0 1 8 0 0 0 6
CC1CCCCC1C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O 3 1 2 1 1 5 0 1 1 5
N=C(N)Nc1cccc(C(=O)Nc2cccc(SC(CC(=O)O)c3cccnc3)c2)c1 3 2 3 0 1 9 0 0 0 8
CC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(=O)CCCc1ccccc1 2 1 1 1 0 4 1 0 1 4
CC[C@@H](CNS(=O)(=O)C1CCC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1 4 2 2 2 0 10 1 1 2 7
COc1cc2onc(C)c2cc1NS(=O)(=O)c1cc(Cl)ccc1OC 3 2 3 0 1 9 0 0 0 7
CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCSC)NC(C)=O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)O 1 0 1 0 1 42 0 0 0 40
C=CCN1C(=O)/C(=N\NC(=O)C(=O)Nc2cccc(C(=O)O)c2)c2ccccc21 3 2 2 1 0 9 0 0 0 9
NN=C(S)Nc1ccc(Cl)cc1 1 1 1 0 0 5 0 0 0 3
CCn1c(=O)/c(=C2\Sc3cc(Cl)ccc3N2C)s/c1=C\c1scc[n+]1Cc1ccnc(Cl)c1.[Cl-] 5 1 4 1 3 11 0 0 0 5
N=C(N)c1ccc(C(=O)Nc2ccc3c(c2)CCC(CC(=O)O)O3)cc1 3 2 2 1 0 7 0 0 0 7
CCOC(=O)[C@H](CC)N1C(=O)[C@@](C)(CC(=O)O)CC(c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1 3 2 2 1 0 8 1 0 1 6
Cc1ccc(C(CC(=O)O)c2ccc3c(c2)nnn3C)cc1CN(C)S(=O)(=O)c1ccccc1 4 3 4 0 1 9 0 0 0 8
Cc1cc(/C=C/c2ccc(C(=O)Oc3ccc(F)cc3)cc2)cc(C)c1O 3 3 3 0 0 4 0 0 0 3
CCOc1ccccc1-c1cc(-c2cc(C(=O)O)ccc2OC)nn1CCc1ccccc1 4 3 4 0 1 6 0 0 0 6
CCN(CC)c1ncc(N(CC)S(C)(=O)=O)c(N[C@@H](Cc2ccc(OC(=O)N3CCCC3)cc2)C(=O)O)n1 3 1 2 1 1 13 1 0 1 12
Cn1ncc2c3[nH]n(-c4ccccc4)c(=O)c3c(-c3cccc(C(F)(F)F)c3)nc21 5 2 5 0 3 9 0 0 0 6
O=C(Nc1cccc(C(F)(F)F)c1)N(Cc1ccccc1)C1CCN(CC2CCCC2)CC1 4 2 2 2 0 7 1 1 2 4
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@@H](O)[C@@H](O)[C@@H](O)CO)c2cc1C 3 1 1 2 0 10 0 0 0 10
NCCCCCC(=O)O 0 0 0 0 0 3 0 0 0 3
CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C(\C)[C@@H](N(O)C(=O)Oc3ccccc3)C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)CC[C@H]1O 5 1 1 4 0 17 2 1 3 17
CC(C)c1ccccc1Sc1ccc([C@@H]2C[C@H]2C(=O)N2CCC[C@H](C(=O)O)C2)c(Cl)c1Cl 4 2 2 2 0 7 1 1 2 4
Oc1ccc(-c2cn3c(n2)SCC3)cc1 3 1 2 1 1 4 0 0 0 3
CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21 2 0 2 0 2 10 0 0 0 10
CC(=O)NN1C(=O)/C(=C/c2ccc(Br)o2)SC1=S 2 0 1 1 1 8 1 0 1 5
COCCOCCNC(=O)[C@@H]1N[C@H](CC(C)(C)C)[C@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F 4 2 2 2 0 10 1 0 1 7
COc1ccc2c(c1)CCN1C(=O)C3CCCC(C21)N3C(=O)C(=O)c1cc(OC)c(OC)c(OC)c1 5 2 2 3 0 9 2 0 2 9
C=CCN(Cc1ccccc1C(=O)NC(c1ccc(OC)cc1)c1ccc(OC)cc1)Cc1ccc2c(c1C(=O)O)OCO2 5 4 4 1 0 9 0 0 0 9
CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2ccc3ccccc3c2)CC1 4 3 3 1 0 4 1 0 1 4
Cc1cc(Nc2ccc3c(C)cc(=O)oc3c2)n2nc(SCc3ccc(Br)cc3)nc2n1 5 2 5 0 3 9 0 0 0 7
COc1ccc(-c2cccc(NC(=O)NCc3cccnc3)c2)cc1S(=O)(=O)NC(CC(=O)O)c1ccccc1 4 3 4 0 1 11 0 0 0 10
CCCN(CCC)CCNC(=O)C(Cc1ccccc1)NS(=O)(=O)c1cccc2nsnc12 3 2 3 0 1 10 0 0 0 8
CN(C)CCOc1cccc(-c2ccc(Cl)cc2)c1CN1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3ccc4[nH]ccc4c3)c2)CC1 8 5 6 2 1 17 2 0 2 15
C#CCSc1nc2nc(C)cc(Nc3ccc(N4CCC(N5CCCCC5)CC4)c(F)c3)n2n1 5 1 3 2 2 9 2 0 2 7
CCCN1C(=O)C(CC(C)C2NCCc3c2[nH]c2ccccc32)C(=O)N(CCC)C1=O 4 1 2 2 1 7 1 0 1 7
COc1cc2c(c(OC)c1)C1C3CCCC(C(=O)N1CC2)N3C(=O)C(=O)c1ccc(Cl)c(Cl)c1 5 2 2 3 0 9 2 0 2 7
CC[C@@H](c1cnco1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1 4 2 3 1 1 8 1 0 1 6
CCN1C(=O)[C@@H](NC(=O)c2cccc(C)c2)[C@@H](c2ccc(F)cc2)c2c(C)nn(C(C)C(F)(F)F)c21 4 2 3 1 1 10 0 0 0 6
CNc1nc(NCc2ccc(NC(=O)c3cccnc3Cl)cc2)c2ccccc2n1 4 2 4 0 2 8 0 0 0 7
O=C(Cc1ccc(Cl)c(Cl)c1)NCc1cc(-c2cn3c(n2)CCC3)ccc1OC1CCC1 5 2 3 2 1 7 0 1 1 5
Cc1ccc(/C=C2\OC(=O)c3ccccc32)cc1 3 2 2 1 0 2 0 0 0 2
O=C1NC(=O)/C(=C/c2cccc(O)c2)N1 2 1 1 1 0 5 1 0 1 5
O=C(Nc1ccc(S(=O)(=O)N2CCCC2)cc1)c1cccs1 3 1 2 1 1 7 1 0 1 5
CCCOC1(c2ccccc2)c2ccccc2C(=O)N1CCO 3 2 2 1 0 4 0 0 0 4
CC(=O)Cn1ncc(N2CCOCC2)cc1=O 2 0 1 1 1 6 1 0 1 6
NS(=O)(=O)c1nn2cc(-c3ccccc3)nc2s1 3 1 3 0 2 8 0 0 0 6
O=C(O)CCCCCN1C(=O)/C(=C/c2cn(-c3ccccc3)nc2-c2cccs2)SC1=S 4 1 3 1 2 9 1 0 1 6
CCCCN(CCCC)C(=O)c1nn(-c2ccc(NC(=O)Cc3ccccc3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl 5 3 4 1 1 9 0 0 0 8
CCCNC(=O)Nc1cccc(-c2ccc(C[C@H](NS(=O)(=O)C[C@]34CCC(CC3=O)C4(C)C)C(=O)O)cc2)c1 4 2 2 2 0 10 0 2 2 9
CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2ccc(C(=O)OC)cc2)CC1 3 2 2 1 0 6 1 0 1 6
CC(=O)N[C@@H]1CSSC(C)(C)[C@H](C(N)=O)NC(=O)[C@@H](CC(=O)O)NC(=O)CNC(=O)[C@@H](CCCN=C(N)N)NC(=O)CN(C)C1=O 1 0 0 1 0 21 1 0 1 19
NC(=O)C1(NC(=O)[C@@H](CCCC(=O)O)NC(=O)[C@@H](CCCCNC(=O)/C=C/c2cccnc2)NC(=O)c2ccc(Nc3nc4ccccc4[nH]3)cc2)CCCCC1 5 2 4 1 2 16 0 1 1 16
CN(C)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1 5 2 5 0 3 7 0 0 0 7
CCN(CC(=O)NCC1OC(OC)C(OS(=O)(=O)[O-])C(OS(=O)(=O)[O-])C1OS(=O)(=O)[O-])C(=O)CCCCCCCCCOS(=O)(=O)[O-] 1 0 0 1 0 26 1 0 1 22
N[C@H](Cc1ccc(O)cc1)C(=O)N[C@H]1CSSC[C@@H](C(=O)O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CO)NC1=O 3 1 1 2 0 15 2 0 2 13
N=C(N)c1ccc(COc2ccc3c(c2)CCCN(CC(=O)O)C3=O)cc1 3 2 2 1 0 7 0 0 0 7
COc1ccc(-c2nc(C(=O)N3CCN(C)CC3)sc2-c2ccc(OC)cc2)cc1 4 2 3 1 1 7 1 0 1 6
CN1CCN(c2ccccc2NC(=O)C(Cc2ccccc2)NS(=O)(=O)c2cccc3nsnc23)CC1 5 3 4 1 1 11 1 0 1 9
C(=N/N=C/c1ccccc1)\c1ccccc1 2 2 2 0 0 2 0 0 0 2
CC(C)[C@H](N)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)C(C)C 3 2 2 1 0 12 1 0 1 12
CCN1C(=O)c2cccc3c(NS(=O)(=O)c4ccccc4C(=O)OC)ccc1c23 4 3 3 1 0 8 0 0 0 7
CCN(CC)c1ncc(N(CC)c2ncccn2)c(N[C@@H](Cc2ccc(OC(=O)N3CCCC3)cc2)C(=O)O)n1 4 1 3 1 2 12 1 0 1 12
Cc1ccccc1-c1c(C#N)c2cccc(Cl)n2c1NCCc1ccccc1 4 2 4 0 2 4 0 0 0 3
CCOC(=O)COC1CCN(C(=O)[C@H](C)NC(=O)c2ccc(C(=N)N)cc2)CC1 2 1 1 1 0 9 1 0 1 9
CCC(C)n1nc(C)c2c1NC(=O)[C@@H](NC(=O)c1cccc(C)c1)[C@@H]2c1ccc(F)cc1 4 2 3 1 1 7 0 0 0 6
Cc1ccccc1C(=O)N[C@@H]1C(=O)Nc2c(c(C)nn2-c2ccccc2)[C@@H]1c1ccc(F)cc1 5 3 4 1 1 7 0 0 0 6
O=S(=O)(Nc1ccccn1)c1ccc(N=Nc2cc(Cl)c(O)c(Cl)c2)cc1 3 2 3 0 1 10 0 0 0 7
OCc1ccc(-c2nn(Cc3ccccc3)c3ccccc23)o1 4 2 4 0 2 4 0 0 0 4
N=C(N)NCCCC(=O)N1CCC[C@@H]1C(=O)NCCC(=O)O 1 0 0 1 0 9 1 0 1 9
C[C@@H](NC(=O)N1CCC[C@H]1C(=O)OCCCc1ccc(Cl)cc1)c1ccccc1 3 2 2 1 0 6 1 0 1 5
CCCS(=O)(=O)N1CCC(N(Cc2ccccc2)C(=O)Nc2cccc(C(F)(F)F)c2)CC1 3 2 2 1 0 10 1 0 1 6
CCCSc1cc(N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)ncn1 3 1 3 0 2 11 0 0 0 8
N=C(N)NCCC[C@@H]1NC(=O)[C@@H](CC(=O)O)NC(=O)CNC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O 1 0 0 1 0 22 1 0 1 22
CC(=O)NCCCCC1(C(=O)N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cccc3Cl)cc2)C(=O)O)CCCC1 3 2 2 1 0 10 0 1 1 8
Nc1ccccc1C(=O)Nc1cc(Br)c(O)c(Br)c1 2 2 2 0 0 6 0 0 0 4
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(-c2cccc3ccccc23)c(C#CCOC)s1)C1CCOCC1 5 2 3 2 1 9 2 0 2 8
CCN(CC)c1ccc(N(Cc2c(-c3ccccc3)noc2C)C(C)=O)cc1 3 2 3 0 1 5 0 0 0 5
O=C(O)C[C@@H]1Nc2ccc(C(=O)NCc3nc4ccccc4[nH]3)cc2CNC1=O 4 2 3 1 1 9 0 0 0 9
Cc1ccc(CSc2nc3nc(C)cc(Sc4nnnn4CC[NH+](C)C)n3n2)cc1.[Cl-] 4 1 4 0 3 12 0 0 0 9
CCOC(=O)c1[nH]c(C)c2c1CCCC2=O 2 0 1 1 1 4 0 0 0 4
N=C(N)NCCC[C@H](NC(=O)Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(=O)Nc1ccccc1 5 4 5 0 1 12 0 0 0 12
COc1cccc(OC)c1-c1ccc(C[C@H](NC[C@@H]2CCCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)O)cc1 4 3 3 1 0 11 1 0 1 8
Cc1cc(Nc2cc(-c3ccccc3)[nH]n2)n2nc(SCc3c(Cl)cccc3Cl)nc2n1 5 2 5 0 3 10 0 0 0 7
Cc1cc(NNC(N)=S)n2nc(SCc3ccc(F)cc3)nc2n1 3 1 3 0 2 10 0 0 0 7
O=[N+]([O-])c1ccc(Oc2ccc(-n3cc(CO)nn3)cc2)c2nonc12 4 2 4 0 2 11 0 0 0 11
O=C(c1ccc(O)cc1O)c1[nH]c(Cl)c(Cl)c1-n1c(C(=O)c2ccc(O)cc2O)cc(Cl)c1Cl 4 2 4 0 2 12 0 0 0 8
O=C(c1ccccc1)c1cccc(O)c1 2 2 2 0 0 2 0 0 0 2
O=S(=O)(c1cc(Cl)cc(Cl)c1)N(CCO)Cc1ccc(CN(Cc2ccc(F)cc2)S(=O)(=O)c2cc(Cl)cc(Cl)c2O)cc1 4 4 4 0 0 15 0 0 0 8
Cc1cccc(C)c1NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCc1cccc(F)c1 4 3 4 0 1 6 0 0 0 5
CCCCN1CCC(N(Cc2ccc3c(c2)OCO3)C(=O)Nc2cccc(C(F)(F)F)c2)CC1 4 2 2 2 0 9 1 0 1 6
CCC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(=O)SCCCc1ccc(OC)cc1 2 1 1 1 0 6 1 0 1 5
Cc1nc(-c2ccc(O)c(O)c2)cc2cc(O)c(O)cc12 3 2 3 0 1 5 0 0 0 5
N=C(N)c1ccc(N2CC3(CCN(C(=O)NCCC(=O)O)CC3)NC2=O)cc1 3 1 1 2 0 10 2 0 2 10
COc1cc(=O)n(C)nc1-c1ccccc1Oc1ccccc1 3 2 3 0 1 5 0 0 0 5
O=C(Nc1ccc(C[C@H](NC(=O)C2(c3ccccc3)CCCC2)C(=O)O)cc1)c1ccnc2ccccc12 5 3 4 1 1 7 0 1 1 7
CN([C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccc(OCc2c(Cl)cccc2Cl)cc1)C(=O)O)S(=O)(=O)c1ccccc1 3 3 3 0 0 13 0 0 0 10
CC(C)Cc1cc(CCC(=O)O)ccc1-c1ccc(-c2ccc(OCC(=O)O)c(Cc3ccccc3)c2)c(Cc2ccccc2)c1 5 5 5 0 0 5 0 0 0 5
COc1ccc(C(CC(=O)O)Cc2csc(CCCc3ccc4c(n3)NCCC4)n2)cn1 4 0 3 1 3 8 0 0 0 7
O=C(O)CCCCCC(=O)N1CCC2(CCN(c3ccncc3)CC2)C1 3 0 1 2 1 6 2 0 2 6
O=C(/C=C/c1ccc(Sc2ccccc2O[C@H]2CC[C@@H](C(=O)O)CC2)c(C(F)(F)F)c1C(F)(F)F)N1CCOCC1 4 2 2 2 0 13 1 1 2 6
CC[C@H](N)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1COC(C)=O)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1 4 2 2 2 0 9 2 0 2 9
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1 2 1 2 0 1 7 0 0 0 6
CCN(CC)CCC(=O)N1C(c2ccc(OC)cc2OC(C)C)=NC(c2ccc(Cl)cc2)C1c1ccc(Cl)cc1 4 3 3 1 0 8 0 0 0 6
CCCCc1cc(NC(=O)c2ccc(C)c(Nc3nccc(-c4ccccc4)n3)c2)cc(-n2cnc(C)c2)c1 5 3 5 0 2 7 0 0 0 7
O=C(NCCCCN=C=S)c1cccnc1 1 0 1 0 1 5 0 0 0 4
Cc1cc(Nc2ccc(N3CCC(N4CCCCC4)CC3)c(F)c2)n2nc(SCc3ccc(C(F)(F)F)cc3)nc2n1 6 2 4 2 2 12 2 0 2 7
COc1cccc(OC)c1-c1ccc(CC(Nc2ccc(S(=O)(=O)c3ccccc3)cc2)C(=O)O)cc1 4 4 4 0 0 8 0 0 0 7
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc2c(-c3ccccc3)nccc2s1)C1CCCCC1 5 1 3 2 2 8 1 1 2 7
Cl.O=C(c1cnccc1C(F)(F)F)N1CCCC(Oc2ccc(C(F)(F)F)cc2)(C(=O)N2CCN(C3CCCCC3)CC2)C1 5 1 2 3 1 14 2 1 3 7
O=C(CCCCc1ccc2c(n1)NCCC2)NCC(C(=O)O)c1cnc2ccccc2c1 4 1 3 1 2 7 0 0 0 7
